country,continent,year,lifeExp,pop,gdpPercap
Saudi Arabia,Asia,2012,77.8,28710000,26260.0
Saudi Arabia,Asia,2013,77.9,29320000,26820.0
Senegal,Africa,1990,58.1,7242000,1423.0
Senegal,Africa,1991,58.3,7462000,1377.0
Senegal,Africa,1992,58.5,7687000,1368.0
Senegal,Africa,1993,58.6,7915000,1301.0
Senegal,Africa,1994,58.7,8143000,1303.0
Senegal,Africa,1995,58.8,8369000,1333.0
Senegal,Africa,1996,59.0,8592000,1362.0
Senegal,Africa,1997,59.0,8813000,1392.0
Senegal,Africa,1998,59.2,9035000,1433.0
Senegal,Africa,1999,59.6,9265000,1467.0
Senegal,Africa,2000,60.0,9506000,1511.0
Senegal,Africa,2001,60.6,9759000,1542.0
Senegal,Africa,2002,61.1,10020000,1520.0
Senegal,Africa,2003,61.7,10300000,1580.0
Senegal,Africa,2004,62.3,10580000,1631.0
Senegal,Africa,2005,62.8,10870000,1676.0
Senegal,Africa,2006,63.4,11170000,1671.0
Senegal,Africa,2007,63.9,11470000,1707.0
Senegal,Africa,2008,64.3,11790000,1723.0
Senegal,Africa,2009,64.7,12110000,1714.0
Senegal,Africa,2010,65.0,12430000,1741.0
Senegal,Africa,2011,65.2,12770000,1739.0
Senegal,Africa,2012,65.5,13110000,1753.0
Senegal,Africa,2013,65.7,13450000,1776.0
Serbia,Europe,1990,73.7,9569000,14140.0
Serbia,Europe,1991,73.2,9690000,12990.0
Serbia,Europe,1992,73.5,9835000,9325.0
Serbia,Europe,1993,73.3,9985000,6479.0
Serbia,Europe,1994,72.9,10110000,6639.0
Serbia,Europe,1995,72.7,10200000,7012.0
Serbia,Europe,1996,72.7,10250000,7344.0
Serbia,Europe,1997,73.0,10250000,7914.0
Serbia,Europe,1998,74.2,10230000,8133.0
Serbia,Europe,1999,74.6,10180000,6302.0
Serbia,Europe,2000,74.7,10130000,6607.0
Serbia,Europe,2001,75.0,10080000,6940.0
Serbia,Europe,2002,75.3,10010000,7236.0
Serbia,Europe,2003,75.5,9950000,7436.0
Serbia,Europe,2004,75.6,9895000,8082.0
Serbia,Europe,2005,75.8,9856000,8609.0
Serbia,Europe,2006,76.0,9836000,8954.0
Serbia,Europe,2007,76.2,9833000,9476.0
Serbia,Europe,2008,76.4,9841000,9878.0
Serbia,Europe,2009,76.7,9851000,9571.0
Serbia,Europe,2010,77.0,9856000,9438.0
Serbia,Europe,2011,77.3,9854000,9503.0
Serbia,Europe,2012,77.5,9847000,9336.0
Serbia,Europe,2013,77.7,9835000,9523.0
Seychelles,Africa,1990,69.4,71030,11950.0
Seychelles,Africa,1991,69.5,71800,12140.0
Seychelles,Africa,1992,69.7,72550,12850.0
Seychelles,Africa,1993,69.9,73280,13560.0
Seychelles,Africa,1994,70.1,74020,13130.0
Seychelles,Africa,1995,70.2,74760,13080.0
Seychelles,Africa,1996,70.3,75490,14290.0
Seychelles,Africa,1997,70.3,76240,15920.0
Seychelles,Africa,1998,70.6,77000,16740.0
Seychelles,Africa,1999,70.8,77810,16160.0
Seychelles,Africa,2000,70.9,78680,15230.0
Seychelles,Africa,2001,71.0,79630,14830.0
Seychelles,Africa,2002,71.1,80640,14930.0
Seychelles,Africa,2003,71.3,81660,14000.0
Seychelles,Africa,2004,71.5,82630,13520.0
Seychelles,Africa,2005,71.9,83510,14200.0
Seychelles,Africa,2006,72.2,84290,15220.0
Seychelles,Africa,2007,72.4,84980,16670.0
Seychelles,Africa,2008,72.6,85570,15990.0
Seychelles,Africa,2009,72.7,86080,15910.0
Seychelles,Africa,2010,72.8,86520,16340.0
Seychelles,Africa,2011,72.9,86880,16970.0
Seychelles,Africa,2012,73.1,87170,17240.0
Seychelles,Africa,2013,73.3,87420,17590.0
Sierra Leone,Africa,1990,51.1,3982000,1297.0
Sierra Leone,Africa,1991,50.9,3995000,1162.0
Sierra Leone,Africa,1992,51.3,3980000,1069.0
Sierra Leone,Africa,1993,51.2,3947000,1082.0
Sierra Leone,Africa,1994,51.3,3915000,1094.0
Sierra Leone,Africa,1995,51.2,3898000,969.0
Sierra Leone,Africa,1996,52.2,3898000,719.4
Sierra Leone,Africa,1997,52.1,3914000,574.6
Sierra Leone,Africa,1998,51.1,3954000,558.4
Sierra Leone,Africa,1999,50.6,4028000,510.4
Sierra Leone,Africa,2000,52.2,4143000,517.7
Sierra Leone,Africa,2001,52.5,4304000,578.7
Sierra Leone,Africa,2002,52.9,4506000,699.5
Sierra Leone,Africa,2003,53.3,4730000,723.6
Sierra Leone,Africa,2004,53.8,4952000,753.6
Sierra Leone,Africa,2005,54.4,5153000,790.0
Sierra Leone,Africa,2006,54.9,5327000,798.8
Sierra Leone,Africa,2007,55.5,5478000,838.8
Sierra Leone,Africa,2008,55.9,5612000,861.0
Sierra Leone,Africa,2009,56.1,5739000,866.8
Sierra Leone,Africa,2010,56.5,5868000,889.6
Sierra Leone,Africa,2011,56.8,5997000,919.1
Sierra Leone,Africa,2012,57.3,6126000,1073.0
Sierra Leone,Africa,2013,57.7,6255000,1225.0
Singapore,Asia,1990,75.0,3017000,23140.0
Singapore,Asia,1991,75.8,3099000,23980.0
Singapore,Asia,1992,76.3,3191000,24770.0
Singapore,Asia,1993,76.5,3287000,27040.0
Singapore,Asia,1994,76.6,3385000,29300.0
Singapore,Asia,1995,76.7,3482000,30790.0
Singapore,Asia,1996,77.0,3577000,31930.0
Singapore,Asia,1997,77.4,3671000,33520.0
Singapore,Asia,1998,77.8,3761000,31920.0
Singapore,Asia,1999,78.2,3845000,33980.0
Singapore,Asia,2000,78.6,3919000,36830.0
Singapore,Asia,2001,78.8,3981000,34910.0
Singapore,Asia,2002,79.1,4032000,36020.0
Singapore,Asia,2003,79.5,4086000,37020.0
Singapore,Asia,2004,79.8,4160000,39800.0
Singapore,Asia,2005,80.2,4266000,41480.0
Singapore,Asia,2006,80.4,4410000,43220.0
Singapore,Asia,2007,80.7,4585000,44670.0
Singapore,Asia,2008,80.9,4772000,44100.0
Singapore,Asia,2009,81.2,4946000,42990.0
Singapore,Asia,2010,81.5,5086000,48320.0
Singapore,Asia,2011,81.8,5188000,49590.0
Singapore,Asia,2012,81.8,5256000,49380.0
Singapore,Asia,2013,81.9,5301000,49510.0
Slovak Republic,Europe,1990,70.9,5270000,12010.0
Slovak Republic,Europe,1991,70.9,5293000,10220.0
Slovak Republic,Europe,1992,71.3,5315000,9498.0
Slovak Republic,Europe,1993,71.9,5336000,9637.0
Slovak Republic,Europe,1994,72.3,5354000,10200.0
Slovak Republic,Europe,1995,72.6,5369000,10760.0
Slovak Republic,Europe,1996,72.8,5381000,11480.0
Slovak Republic,Europe,1997,72.8,5390000,12130.0
Slovak Republic,Europe,1998,72.8,5397000,12560.0
Slovak Republic,Europe,1999,73.0,5401000,12600.0
Slovak Republic,Europe,2000,73.3,5405000,12690.0
Slovak Republic,Europe,2001,73.7,5407000,13100.0
Slovak Republic,Europe,2002,73.8,5408000,13640.0
Slovak Republic,Europe,2003,73.9,5409000,14210.0
Slovak Republic,Europe,2004,74.2,5411000,14980.0
Slovak Republic,Europe,2005,74.3,5415000,15880.0
Slovak Republic,Europe,2006,74.4,5422000,17180.0
Slovak Republic,Europe,2007,74.5,5431000,18970.0
Slovak Republic,Europe,2008,74.8,5441000,20040.0
Slovak Republic,Europe,2009,75.1,5452000,19010.0
Slovak Republic,Europe,2010,75.5,5462000,19790.0
Slovak Republic,Europe,2011,75.9,5472000,20380.0
Slovak Republic,Europe,2012,76.1,5480000,20780.0
Slovak Republic,Europe,2013,76.2,5489000,21050.0
Slovenia,Europe,1990,73.6,1927000,16650.0
Slovenia,Europe,1991,73.7,1935000,15100.0
Slovenia,Europe,1992,73.8,1944000,14210.0
Slovenia,Europe,1993,74.0,1952000,14560.0
Slovenia,Europe,1994,74.2,1960000,15280.0
Slovenia,Europe,1995,74.7,1966000,15860.0
Slovenia,Europe,1996,75.0,1971000,16390.0
Slovenia,Europe,1997,75.2,1976000,17160.0
Slovenia,Europe,1998,75.4,1979000,17750.0
Slovenia,Europe,1999,75.6,1982000,18660.0
Slovenia,Europe,2000,75.8,1985000,19400.0
Slovenia,Europe,2001,76.0,1988000,19970.0
Slovenia,Europe,2002,76.2,1991000,20660.0
Slovenia,Europe,2003,76.5,1994000,21200.0
Slovenia,Europe,2004,76.8,1998000,22110.0
Slovenia,Europe,2005,77.2,2002000,23000.0
Slovenia,Europe,2006,77.6,2007000,24280.0
Slovenia,Europe,2007,78.0,2012000,25880.0
Slovenia,Europe,2008,78.5,2018000,26760.0
Slovenia,Europe,2009,79.0,2024000,24390.0
Slovenia,Europe,2010,79.5,2030000,24520.0
Slovenia,Europe,2011,79.8,2035000,24620.0
Slovenia,Europe,2012,79.9,2040000,23990.0
Slovenia,Europe,2013,80.0,2045000,23450.0
Solomon Islands,Asia,1990,60.4,309500,1870.0
Solomon Islands,Asia,1991,60.4,318400,1927.0
Solomon Islands,Asia,1992,60.6,327500,2110.0
Solomon Islands,Asia,1993,60.7,337000,2132.0
Solomon Islands,Asia,1994,60.9,346600,2262.0
Solomon Islands,Asia,1995,61.1,356400,2379.0
Solomon Islands,Asia,1996,61.3,366400,2350.0
Solomon Islands,Asia,1997,61.4,376500,2252.0
Solomon Islands,Asia,1998,61.6,386900,2230.0
Solomon Islands,Asia,1999,61.7,397600,2159.0
Solomon Islands,Asia,2000,61.7,408700,1802.0
Solomon Islands,Asia,2001,61.7,420200,1597.0
Solomon Islands,Asia,2002,61.8,432100,1530.0
Solomon Islands,Asia,2003,61.8,444300,1588.0
Solomon Islands,Asia,2004,61.9,456900,1672.0
Solomon Islands,Asia,2005,62.0,469800,1712.0
Solomon Islands,Asia,2006,62.2,483000,1740.0
Solomon Islands,Asia,2007,62.2,496500,1808.0
Solomon Islands,Asia,2008,62.6,510200,1892.0
Solomon Islands,Asia,2009,62.7,524100,1761.0
Solomon Islands,Asia,2010,63.0,538100,1821.0
Solomon Islands,Asia,2011,63.3,552300,1964.0
Solomon Islands,Asia,2012,63.5,566500,2024.0
Solomon Islands,Asia,2013,63.7,580800,2059.0
Somalia,Africa,1990,52.4,6599000,1106.0
Somalia,Africa,1991,51.1,6585000,1030.0
Somalia,Africa,1992,51.9,6543000,927.0
Somalia,Africa,1993,52.9,6498000,933.1
Somalia,Africa,1994,52.8,6484000,942.5
Somalia,Africa,1995,52.9,6525000,952.5
Somalia,Africa,1996,53.0,6629000,956.1
Somalia,Africa,1997,52.8,6787000,930.6
Somalia,Africa,1998,53.5,6983000,902.1
Somalia,Africa,1999,53.8,7193000,891.9
Somalia,Africa,2000,54.3,7399000,881.5
Somalia,Africa,2001,54.6,7597000,868.9
Somalia,Africa,2002,55.0,7791000,882.1
Somalia,Africa,2003,55.4,7982000,895.7
Somalia,Africa,2004,55.7,8171000,914.0
Somalia,Africa,2005,56.2,8360000,933.0
Somalia,Africa,2006,56.3,8547000,934.4
Somalia,Africa,2007,56.4,8733000,938.3
Somalia,Africa,2008,56.7,8922000,942.3
Somalia,Africa,2009,56.8,9120000,945.8
Somalia,Africa,2010,56.9,9331000,948.5
Somalia,Africa,2011,57.1,9557000,949.8
Somalia,Africa,2012,57.2,9797000,953.3
South Africa,Africa,1990,64.5,36790000,7787.0
South Africa,Africa,1991,64.9,37690000,7545.0
South Africa,Africa,1992,65.0,38640000,7225.0
South Africa,Africa,1993,64.9,39610000,7160.0
South Africa,Africa,1994,64.7,40540000,7237.0
South Africa,Africa,1995,64.1,41400000,7304.0
South Africa,Africa,1996,62.9,42180000,7454.0
South Africa,Africa,1997,61.6,42870000,7479.0
South Africa,Africa,1998,60.1,43520000,7340.0
South Africa,Africa,1999,58.6,44140000,7334.0
South Africa,Africa,2000,57.1,44760000,7454.0
South Africa,Africa,2001,55.7,45390000,7521.0
South Africa,Africa,2002,54.6,46020000,7711.0
South Africa,Africa,2003,53.7,46630000,7864.0
South Africa,Africa,2004,53.3,47230000,8155.0
South Africa,Africa,2005,53.1,47790000,8477.0
South Africa,Africa,2006,53.3,48330000,8857.0
South Africa,Africa,2007,54.1,48840000,9161.0
South Africa,Africa,2008,55.0,49320000,9386.0
South Africa,Africa,2009,55.8,49750000,9139.0
South Africa,Africa,2010,56.7,50130000,9322.0
South Africa,Africa,2011,57.5,50460000,9530.0
South Africa,Africa,2012,58.8,50740000,9657.0
South Africa,Africa,2013,60.4,50980000,9814.0
South Korea,Asia,1990,72.0,42980000,9764.0
South Korea,Asia,1991,72.5,43370000,10620.0
South Korea,Asia,1992,73.0,43730000,11150.0
South Korea,Asia,1993,73.5,44060000,11700.0
South Korea,Asia,1994,73.8,44370000,12610.0
South Korea,Asia,1995,74.2,44660000,13670.0
South Korea,Asia,1996,74.7,44950000,14570.0
South Korea,Asia,1997,75.1,45230000,15200.0
South Korea,Asia,1998,75.4,45500000,14360.0
South Korea,Asia,1999,75.8,45750000,15690.0
South Korea,Asia,2000,76.3,45990000,17000.0
South Korea,Asia,2001,76.8,46210000,17780.0
South Korea,Asia,2002,77.3,46420000,18870.0
South Korea,Asia,2003,77.8,46620000,19490.0
South Korea,Asia,2004,78.3,46830000,20440.0
South Korea,Asia,2005,78.8,47040000,21340.0
South Korea,Asia,2006,79.2,47270000,22340.0
South Korea,Asia,2007,79.5,47500000,23370.0
South Korea,Asia,2008,79.7,47730000,23740.0
South Korea,Asia,2009,79.8,47960000,23700.0
South Korea,Asia,2010,80.0,48180000,25080.0
South Korea,Asia,2011,80.3,48390000,25800.0
South Korea,Asia,2012,80.4,48590000,26200.0
South Korea,Asia,2013,80.5,48770000,26820.0
South Sudan,Africa,1990,52.3,5421000,1413.0
South Sudan,Africa,1991,52.6,5557000,1466.0
South Sudan,Africa,1992,52.8,5701000,1500.0
South Sudan,Africa,1993,53.0,5853000,1503.0
South Sudan,Africa,1994,53.1,6008000,1491.0
South Sudan,Africa,1995,53.3,6167000,1496.0
South Sudan,Africa,1996,53.4,6328000,1532.0
South Sudan,Africa,1997,53.5,6493000,1641.0
South Sudan,Africa,1998,53.7,6659000,1689.0
South Sudan,Africa,1999,53.9,6827000,1767.0
South Sudan,Africa,2000,54.1,6995000,1884.0
South Sudan,Africa,2001,54.3,7161000,1943.0
South Sudan,Africa,2002,54.5,7328000,2004.0
South Sudan,Africa,2003,54.8,7497000,2088.0
South Sudan,Africa,2004,55.0,7673000,2137.0
South Sudan,Africa,2005,55.2,7859000,2261.0
South Sudan,Africa,2006,55.5,8055000,2425.0
South Sudan,Africa,2007,55.7,8260000,2636.0
South Sudan,Africa,2008,56.0,8473000,2650.0
South Sudan,Africa,2009,56.2,8941000,2660.0
South Sudan,Africa,2010,56.5,9415000,2709.0
South Sudan,Africa,2011,56.7,9897000,3198.0
South Sudan,Africa,2012,56.8,10390000,1433.0
South Sudan,Africa,2013,57.2,10880000,1855.0
Spain,Europe,1990,77.0,38890000,18060.0
Spain,Europe,1991,77.1,38980000,18470.0
Spain,Europe,1992,77.4,39090000,18600.0
Spain,Europe,1993,77.6,39200000,18370.0
Spain,Europe,1994,77.8,39320000,18780.0
Spain,Europe,1995,77.8,39430000,19270.0
Spain,Europe,1996,78.2,39520000,19710.0
Spain,Europe,1997,78.7,39610000,20450.0
Spain,Europe,1998,79.0,39730000,21330.0
Spain,Europe,1999,79.1,39950000,22290.0
Spain,Europe,2000,79.3,40290000,23410.0
Spain,Europe,2001,79.5,40770000,24220.0
Spain,Europe,2002,79.6,41360000,24840.0
Spain,Europe,2003,79.8,42040000,25560.0
Spain,Europe,2004,80.1,42730000,26360.0
Spain,Europe,2005,80.4,43400000,27270.0
Spain,Europe,2006,80.7,44020000,27950.0
Spain,Europe,2007,80.9,44600000,28400.0
Spain,Europe,2008,81.1,45150000,28200.0
Spain,Europe,2009,81.4,45640000,26950.0
Spain,Europe,2010,81.6,46080000,26780.0
Spain,Europe,2011,81.7,46450000,26860.0
Spain,Europe,2012,81.7,46770000,26460.0
Spain,Europe,2013,81.7,47040000,26080.0
Sri Lanka,Asia,1990,71.0,17340000,2019.0
Sri Lanka,Asia,1991,72.4,17540000,2088.0
Sri Lanka,Asia,1992,72.9,17740000,2154.0
Sri Lanka,Asia,1993,73.2,17930000,2272.0
Sri Lanka,Asia,1994,72.9,18090000,2366.0
Sri Lanka,Asia,1995,72.3,18230000,2465.0
Sri Lanka,Asia,1996,71.8,18340000,2530.0
Sri Lanka,Asia,1997,71.8,18430000,2664.0
Sri Lanka,Asia,1998,72.2,18510000,2762.0
Sri Lanka,Asia,1999,72.3,18610000,2854.0
Sri Lanka,Asia,2000,72.4,18750000,2998.0
Sri Lanka,Asia,2001,72.9,18920000,2926.0
Sri Lanka,Asia,2002,73.5,19130000,3015.0
Sri Lanka,Asia,2003,73.9,19370000,3167.0
Sri Lanka,Asia,2004,73.7,19610000,3310.0
Sri Lanka,Asia,2005,74.2,19840000,3481.0
Sri Lanka,Asia,2006,74.4,20060000,3719.0
Sri Lanka,Asia,2007,75.1,20270000,3941.0
Sri Lanka,Asia,2008,74.3,20470000,4143.0
Sri Lanka,Asia,2009,74.5,20670000,4256.0
Sri Lanka,Asia,2010,75.7,20860000,4561.0
Sri Lanka,Asia,2011,75.8,21050000,4904.0
Sri Lanka,Asia,2012,75.9,21220000,5183.0
Sri Lanka,Asia,2013,76.1,21390000,5469.0
St. Lucia,Americas,1990,70.2,138000,7477.0
St. Lucia,Americas,1991,70.5,140100,7415.0
St. Lucia,Americas,1992,70.7,141900,7855.0
St. Lucia,Americas,1993,70.9,143600,7785.0
St. Lucia,Americas,1994,71.0,145300,7842.0
St. Lucia,Americas,1995,71.2,147100,7852.0
St. Lucia,Americas,1996,71.3,149000,8318.0
St. Lucia,Americas,1997,71.4,151100,8220.0
St. Lucia,Americas,1998,71.5,153200,8670.0
St. Lucia,Americas,1999,71.7,155200,8793.0
St. Lucia,Americas,2000,72.0,157100,8676.0
St. Lucia,Americas,2001,72.1,158900,8124.0
St. Lucia,Americas,2002,72.3,160500,8269.0
St. Lucia,Americas,2003,72.6,162100,8530.0
St. Lucia,Americas,2004,73.0,163600,8878.0
St. Lucia,Americas,2005,73.3,165300,9279.0
St. Lucia,Americas,2006,73.6,167000,10060.0
St. Lucia,Americas,2007,73.9,168800,10160.0
St. Lucia,Americas,2008,74.2,170600,10630.0
St. Lucia,Americas,2009,74.4,172500,10610.0
St. Lucia,Americas,2010,74.3,174300,10570.0
St. Lucia,Americas,2011,74.5,176000,10650.0
St. Lucia,Americas,2012,74.5,177800,10540.0
St. Lucia,Americas,2013,74.5,179500,10590.0
St. Vincent and the Grenadines,Americas,1990,69.7,107400,4587.0
St. Vincent and the Grenadines,Americas,1991,69.7,107800,4580.0
St. Vincent and the Grenadines,Americas,1992,69.7,108000,4890.0
St. Vincent and the Grenadines,Americas,1993,69.7,108100,4867.0
St. Vincent and the Grenadines,Americas,1994,69.6,108100,4693.0
St. Vincent and the Grenadines,Americas,1995,69.6,108100,4713.0
St. Vincent and the Grenadines,Americas,1996,69.6,108000,4751.0
St. Vincent and the Grenadines,Americas,1997,69.6,108000,5354.0
St. Vincent and the Grenadines,Americas,1998,69.6,107900,5602.0
St. Vincent and the Grenadines,Americas,1999,69.7,107900,5819.0
St. Vincent and the Grenadines,Americas,2000,69.8,107900,5894.0
St. Vincent and the Grenadines,Americas,2001,70.0,108000,5899.0
St. Vincent and the Grenadines,Americas,2002,70.1,108200,6108.0
St. Vincent and the Grenadines,Americas,2003,70.3,108400,6267.0
St. Vincent and the Grenadines,Americas,2004,70.5,108600,6617.0
St. Vincent and the Grenadines,Americas,2005,70.7,108800,6752.0
St. Vincent and the Grenadines,Americas,2006,70.9,108900,7126.0
St. Vincent and the Grenadines,Americas,2007,71.2,109100,7309.0
St. Vincent and the Grenadines,Americas,2008,71.6,109200,7265.0
St. Vincent and the Grenadines,Americas,2009,72.1,109300,7097.0
St. Vincent and the Grenadines,Americas,2010,72.3,109300,6925.0
St. Vincent and the Grenadines,Americas,2011,72.4,109400,6947.0
St. Vincent and the Grenadines,Americas,2012,72.6,109400,6975.0
St. Vincent and the Grenadines,Americas,2013,72.7,109400,7040.0
Sudan,Africa,1990,61.3,21070000,1405.0
Sudan,Africa,1991,61.6,21600000,1459.0
Sudan,Africa,1992,61.8,22160000,1492.0
Sudan,Africa,1993,62.0,22750000,1495.0
Sudan,Africa,1994,62.6,23360000,1484.0
Sudan,Africa,1995,62.8,23970000,1488.0
Sudan,Africa,1996,62.9,24600000,1524.0
Sudan,Africa,1997,63.2,25240000,1632.0
Sudan,Africa,1998,63.4,25890000,1681.0
Sudan,Africa,1999,64.1,26540000,1758.0
Sudan,Africa,2000,64.4,27190000,1874.0
Sudan,Africa,2001,64.7,27840000,1933.0
Sudan,Africa,2002,65.2,28490000,1993.0
Sudan,Africa,2003,65.3,29150000,2078.0
Sudan,Africa,2004,65.6,29830000,2126.0
Sudan,Africa,2005,66.3,30550000,2249.0
Sudan,Africa,2006,66.6,31310000,2387.0
Sudan,Africa,2007,67.0,32110000,2525.0
Sudan,Africa,2008,67.4,32940000,2535.0
Sudan,Africa,2009,67.6,33540000,2599.0
Sudan,Africa,2010,68.0,34140000,2597.0
Sudan,Africa,2011,68.2,34740000,3131.0
Sudan,Africa,2012,68.6,35340000,2918.0
Sudan,Africa,2013,68.9,35940000,2877.0
Suriname,Americas,1990,68.7,406900,5863.0
Suriname,Americas,1991,68.4,413000,5962.0
Suriname,Americas,1992,68.3,418800,5974.0
Suriname,Americas,1993,68.4,424500,5624.0
Suriname,Americas,1994,69.0,430100,5401.0
Suriname,Americas,1995,69.6,435900,5509.0
Suriname,Americas,1996,70.1,441900,5521.0
Suriname,Americas,1997,70.1,448000,5589.0
Suriname,Americas,1998,69.8,454100,5703.0
Suriname,Americas,1999,69.3,460400,5510.0
Suriname,Americas,2000,68.8,466800,5677.0
Suriname,Americas,2001,68.4,473400,5962.0
Suriname,Americas,2002,68.2,480100,6071.0
Suriname,Americas,2003,68.1,486800,6446.0
Suriname,Americas,2004,68.3,493200,6880.0
Suriname,Americas,2005,68.5,499300,7234.0
Suriname,Americas,2006,68.7,504900,7564.0
Suriname,Americas,2007,68.9,510100,7861.0
Suriname,Americas,2008,69.1,515100,8075.0
Suriname,Americas,2009,69.3,519900,8206.0
Suriname,Americas,2010,69.5,524600,8431.0
Suriname,Americas,2011,69.7,529400,8711.0
Suriname,Americas,2012,69.9,534200,8980.0
Suriname,Americas,2013,70.1,538900,9256.0
Sweden,Europe,1990,77.6,8559000,24250.0
Sweden,Europe,1991,77.8,8617000,23260.0
Sweden,Europe,1992,78.1,8679000,23250.0
Sweden,Europe,1993,78.4,8739000,22700.0
Sweden,Europe,1994,78.6,8790000,23500.0
Sweden,Europe,1995,78.9,8827000,24570.0
Sweden,Europe,1996,79.1,8847000,24900.0
Sweden,Europe,1997,79.3,8854000,25520.0
Sweden,Europe,1998,79.5,8853000,26310.0
Sweden,Europe,1999,79.6,8852000,27300.0
Sweden,Europe,2000,79.7,8860000,28640.0
Sweden,Europe,2001,79.8,8877000,28910.0
Sweden,Europe,2002,80.0,8902000,29450.0
Sweden,Europe,2003,80.1,8935000,29970.0
Sweden,Europe,2004,80.3,8978000,31140.0
Sweden,Europe,2005,80.5,9029000,32000.0
Sweden,Europe,2006,80.7,9091000,33210.0
Sweden,Europe,2007,80.9,9161000,34090.0
Sweden,Europe,2008,81.1,9237000,33560.0
Sweden,Europe,2009,81.2,9311000,31600.0
Sweden,Europe,2010,81.5,9380000,33320.0
Sweden,Europe,2011,81.6,9441000,34330.0
Sweden,Europe,2012,81.7,9495000,34530.0
Sweden,Europe,2013,81.8,9546000,34670.0
Switzerland,Europe,1990,77.6,6674000,32880.0
Switzerland,Europe,1991,77.7,6740000,32210.0
Switzerland,Europe,1992,77.9,6815000,31870.0
Switzerland,Europe,1993,78.1,6891000,31520.0
Switzerland,Europe,1994,78.4,6961000,31600.0
Switzerland,Europe,1995,78.6,7019000,31530.0
Switzerland,Europe,1996,78.9,7061000,31590.0
Switzerland,Europe,1997,79.3,7090000,32140.0
Switzerland,Europe,1998,79.6,7113000,33040.0
Switzerland,Europe,1999,79.8,7137000,33350.0
Switzerland,Europe,2000,80.0,7168000,34390.0
Switzerland,Europe,2001,80.2,7208000,34570.0
Switzerland,Europe,2002,80.4,7255000,34480.0
Switzerland,Europe,2003,80.7,7307000,34180.0
Switzerland,Europe,2004,81.0,7361000,34860.0
Switzerland,Europe,2005,81.2,7415000,35520.0
Switzerland,Europe,2006,81.5,7468000,36640.0
Switzerland,Europe,2007,81.7,7522000,37790.0
Switzerland,Europe,2008,81.9,7573000,38180.0
Switzerland,Europe,2009,82.1,7621000,36520.0
Switzerland,Europe,2010,82.3,7664000,37220.0
Switzerland,Europe,2011,82.5,7702000,37540.0
Switzerland,Europe,2012,82.6,7734000,37680.0
Switzerland,Europe,2013,82.7,7762000,37930.0
Syria,Asia,1990,69.7,12320000,3181.0
Syria,Asia,1991,70.0,12690000,3283.0
Syria,Asia,1992,70.4,13060000,3402.0
Syria,Asia,1993,70.8,13440000,3647.0
Syria,Asia,1994,71.2,13810000,3808.0
Syria,Asia,1995,71.7,14170000,3918.0
Syria,Asia,1996,72.1,14520000,4066.0
Syria,Asia,1997,72.5,14860000,4042.0
Syria,Asia,1998,73.0,15200000,4218.0
Syria,Asia,1999,73.4,15570000,3965.0
Syria,Asia,2000,73.8,15990000,3935.0
Syria,Asia,2001,74.2,16450000,3960.0
Syria,Asia,2002,74.6,16960000,4072.0
Syria,Asia,2003,75.0,17490000,3999.0
Syria,Asia,2004,75.4,18000000,3995.0
Syria,Asia,2005,75.8,18480000,4059.0
Syria,Asia,2006,76.1,18920000,4161.0
Syria,Asia,2007,76.4,19320000,4290.0
Syria,Asia,2008,76.6,19690000,4374.0
Syria,Asia,2009,76.7,20050000,4520.0
Syria,Asia,2010,76.7,20410000,4610.0
Syria,Asia,2011,75.1,20770000,4520.0
Syria,Asia,2012,73.5,21120000,4432.0
Taiwan,Asia,1990,73.8,20280000,14120.0
Taiwan,Asia,1991,74.1,20490000,14990.0
Taiwan,Asia,1992,74.3,20690000,15960.0
Taiwan,Asia,1993,74.4,20890000,16850.0
Taiwan,Asia,1994,74.5,21090000,17870.0
Taiwan,Asia,1995,74.6,21290000,18790.0
Taiwan,Asia,1996,74.8,21460000,19750.0
Taiwan,Asia,1997,75.1,21640000,20810.0
Taiwan,Asia,1998,75.4,21830000,21490.0
Taiwan,Asia,1999,75.6,22010000,22480.0
Taiwan,Asia,2000,76.0,22180000,23530.0
Taiwan,Asia,2001,76.5,22340000,22770.0
Taiwan,Asia,2002,77.0,22450000,23490.0
Taiwan,Asia,2003,77.2,22540000,24060.0
Taiwan,Asia,2004,77.3,22620000,25330.0
Taiwan,Asia,2005,77.4,22700000,26070.0
Taiwan,Asia,2006,77.7,22780000,27360.0
Taiwan,Asia,2007,78.0,22860000,28890.0
Taiwan,Asia,2008,78.3,22920000,29000.0
Taiwan,Asia,2009,78.6,22970000,28380.0
Taiwan,Asia,2010,78.8,23020000,31370.0
Taiwan,Asia,2011,78.9,23070000,32560.0
Taiwan,Asia,2012,79.1,23110000,32840.0
Taiwan,Asia,2013,79.3,23150000,33680.0
Tajikistan,Asia,1990,65.0,5303000,3378.0
Tajikistan,Asia,1991,64.8,5419000,3007.0
Tajikistan,Asia,1992,62.6,5519000,1992.0
Tajikistan,Asia,1993,58.8,5608000,1644.0
Tajikistan,Asia,1994,63.7,5692000,1274.0
Tajikistan,Asia,1995,63.6,5775000,1098.0
Tajikistan,Asia,1996,63.8,5860000,899.3
Tajikistan,Asia,1997,64.5,5945000,898.5
Tajikistan,Asia,1998,65.0,6028000,928.5
Tajikistan,Asia,1999,65.7,6104000,944.1
Tajikistan,Asia,2000,66.3,6173000,1002.0
